,Cement,Blast Furnace Slag,Fly Ash,Water,Superplasticizer,Coarse Aggregate,Fine Aggregate,Age
408,0.07530752440737043,0.054906008358572615,0.050168355865382985,0.07611546335933402,0.0015101267322041928,0.42609262110624185,0.31589990017089387,0.06906077348066297
142,0.1295538187983294,0.1084232725468304,0.0,0.0725716412355787,0.0035562171773559936,0.4329074142993012,0.25298763594260426,0.24309392265193366
513,0.07684508470280088,0.1152465041612099,0.0,0.07845042457014911,0.0,0.4276963372903552,0.3017616492754847,0.06906077348066297
658,0.05803805201605864,0.08727526618956187,0.0,0.0837842555419794,0.0,0.40469540932099834,0.3662070169314016,0.0
703,0.11988054607508532,0.0,0.0,0.07892491467576791,0.0,0.4709897610921502,0.3302047781569966,0.06906077348066297
318,0.08968312577624116,0.0,0.07331912322513512,0.06494830653553087,0.004263032459467625,0.44203786378436444,0.3257485482192609,0.0
116,0.1493041258338137,0.07782261385160173,0.0,0.0678992011858684,0.004776414395124762,0.3889895412995141,0.3112081034340772,0.06906077348066297
834,0.13261648745519714,0.0,0.047939068100358424,0.09901433691756273,0.00492831541218638,0.36693548387096775,0.3485663082437276,0.06906077348066297
399,0.07080051213783631,0.03196621925265185,0.07080051213783631,0.06954136530520533,0.0033534853353909292,0.4270500351882785,0.3264878706428009,0.03038674033149171
547,0.14443876681996254,0.0,0.0,0.07907511497189576,0.0,0.45528870720490555,0.3211974110032363,0.06906077348066297
684,0.13972140143520473,0.0,0.0,0.08104685521317011,0.0,0.4326720135078092,0.34655972984381594,0.0
902,0.06209774068977762,0.05885747259088286,0.04585201296107239,0.08890763016556438,0.003284655333126193,0.40658706555994495,0.33441342269963154,0.06906077348066297
567,0.10341805433829973,0.0,0.0,0.0845749342681858,0.0,0.42418930762489043,0.387817703768624,0.4889502762430939
536,0.08158016779796788,0.122349171550234,0.0,0.07829166490998778,0.0,0.4208440490745816,0.2969349466672288,0.011049723756906077
167,0.10034561534595654,0.0,0.040591455880503696,0.08492961729956519,0.0019600462994952463,0.4064467369113155,0.36572652826316376,0.26795580110497236
714,0.22031823745410037,0.0,0.0,0.07058343533251733,0.0,0.4589963280293758,0.25010199918400655,0.7375690607734806
30,0.13755656108597286,0.034389140271493215,0.0,0.10316742081447963,0.0,0.42171945701357466,0.3031674208144796,1.0
625,0.082833599378748,0.124250399068122,0.0,0.082833599378748,0.0,0.40113896199145777,0.3089434401829242,0.06906077348066297
808,0.07120605251446373,0.08366711170449488,0.06497552291944815,0.09034267912772585,0.004895416110369382,0.3689363595905652,0.3159768580329328,0.06906077348066297
37,0.14917003140421714,0.0639300134589502,0.0,0.10228802153432032,0.0,0.41812471960520414,0.26648721399730824,0.24033149171270715
100,0.15554553651938682,0.06197229281088613,0.0,0.06307894089679482,0.006516927617017788,0.4649151569800803,0.24797114517583407,0.011049723756906077
442,0.08992843634035491,0.0,0.07339171310512149,0.06706091967095038,0.004911314134559898,0.4395752513573507,0.3251323653916625,0.26795580110497236
245,0.0978302165562075,0.0,0.051340284520241454,0.07343492760352906,0.0028367596774874406,0.44594537549073404,0.32861243615180036,0.06906077348066297
80,0.16371933827723903,0.03858691223209193,0.0,0.06006030478363622,0.004645098199005786,0.3857876293700595,0.3472007171379676,0.0
849,0.1204766107678729,0.0,0.03971756398940865,0.08781994704324801,0.0048543689320388345,0.41085613415710504,0.33627537511032657,0.06906077348066297
84,0.11679040548258136,0.08195316961736149,0.0,0.05902749449294279,0.00456881781838949,0.4098066411030431,0.3278534714856816,0.0
415,0.10643007969484368,0.0,0.04073717730399836,0.08167018595463524,0.002269089299094067,0.4039660104897486,0.36492745725768,0.06906077348066297
326,0.08963846518794688,0.0,0.07315506404846775,0.06491336347872818,0.00489547777092019,0.4418105710411077,0.32558705847282926,0.1464088397790055
626,0.06716123085026997,0.044774153900179976,0.0,0.08428076028269171,0.0,0.3897985163074492,0.4139853386594092,0.0
693,0.14505403158769742,0.0,0.0,0.0798004987531172,0.0,0.4389027431421446,0.33624272651704074,0.32320441988950277
242,0.08875640553304083,0.0,0.052240680577419034,0.06656730414978063,0.00328231235556151,0.45441604983755907,0.33473724754663897,0.26795580110497236
729,0.14230438521066208,0.0,0.0,0.0825451418744626,0.0,0.4204643164230438,0.3546861564918315,0.0
157,0.1401028277634961,0.07836470685794841,0.0,0.0725184509494983,0.0039389667468280945,0.39169914586615806,0.31337590181607095,0.24309392265193366
968,0.12497824952148946,0.052418653210370626,0.04084739864277014,0.08160779537149816,0.00400208804593701,0.3934226552984165,0.302723159909518,0.06906077348066297
633,0.08104177683765204,0.054027851225101356,0.0,0.08967918209060463,0.0,0.42270403666490397,0.35254715318173807,0.24033149171270715
778,0.14006089604175728,0.0,0.0,0.08829926054806438,0.0,0.4236624619399739,0.34797738147020446,0.03038674033149171
663,0.05404928801304942,0.08107393201957412,0.0,0.08971476436097517,0.0,0.4224308953842084,0.35273112022219283,0.0
807,0.06753246753246753,0.10519480519480519,0.0,0.07792207792207792,0.004761904761904762,0.44242424242424244,0.3021645021645022,0.06906077348066297
709,0.22031823745410037,0.0,0.0,0.07058343533251733,0.0,0.4589963280293758,0.25010199918400655,0.011049723756906077
598,0.1697072549851506,0.0,0.0,0.07933814170555792,0.0,0.43487484089944844,0.31607976240984303,0.011049723756906077
35,0.10655002243158367,0.10655002243158367,0.0,0.10228802153432032,0.0,0.41812471960520414,0.26648721399730824,0.7375690607734806
585,0.0851063829787234,0.0,0.0,0.07659574468085106,0.0,0.4787234042553192,0.3595744680851064,0.011049723756906077
800,0.06195462478184991,0.07286212914485166,0.056719022687609075,0.07591623036649214,0.004799301919720768,0.3852530541012216,0.3424956369982548,0.06906077348066297
293,0.10398533936122696,0.0,0.04122261044528769,0.06600209556966519,0.0053432852020221,0.4123346399335429,0.3711120294882552,0.0
413,0.07355635963520175,0.03951416661376669,0.0676696502253539,0.0729342559089274,0.004117734188196957,0.4262468524513849,0.31596098097716835,0.06906077348066297
260,0.07689046775246511,0.0,0.07079874859046861,0.07189246017278948,0.0032048292877309304,0.4474891264720595,0.32972436772448643,0.06906077348066297
740,0.12660393498716851,0.0,0.0,0.08212147134302823,0.0,0.46407185628742514,0.3272027373823781,0.06906077348066297
614,0.08708525646608029,0.05791169554994339,0.0,0.08360184620743706,0.0,0.4203605329617695,0.35104066881476964,0.0
569,0.12085514834205933,0.0,0.0,0.08333333333333333,0.0,0.4223385689354276,0.37347294938917974,0.03038674033149171
99,0.13469540612516645,0.117676431424767,0.0,0.07648135818908124,0.004285952063914781,0.3922686418109188,0.27459221038615184,0.011049723756906077
78,0.21711413509868818,0.0,0.0,0.057946140329369455,0.011523844550692655,0.34820808303706424,0.3652077969841853,0.0
132,0.13098857753307586,0.08731202235187771,0.0,0.06397403237735227,0.0058755855041498885,0.3501109376284,0.36173884460514416,0.1464088397790055
87,0.1401028277634961,0.07836470685794841,0.0,0.0725184509494983,0.0039389667468280945,0.39169914586615806,0.31337590181607095,0.0
292,0.10422599337748345,0.0,0.0413658940397351,0.060488410596026485,0.005111754966887417,0.4163907284768212,0.3724172185430464,0.26795580110497236
335,0.09026422024420105,0.022600178683696768,0.05119784255980941,0.05821696833327819,0.004926210251149863,0.4449306773435691,0.3278639025842957,0.06906077348066297
237,0.08893137595334417,0.0,0.04199943939387601,0.06666610884962787,0.0043384220192697895,0.41995255766085,0.3781120961230321,0.26795580110497236
621,0.05803805201605864,0.08727526618956187,0.0,0.0837842555419794,0.0,0.40469540932099834,0.3662070169314016,0.06906077348066297
108,0.17410897173289636,0.04354772634166325,0.0,0.06202376075378943,0.007619827939369112,0.3834494059811553,0.3292503072511266,0.06906077348066297
495,0.20686088605412858,0.0,0.0,0.08274435442165144,0.0,0.40346491984140664,0.3069298396828133,0.06906077348066297
619,0.062052610776865316,0.09310087391858066,0.0,0.08936805586052435,0.0,0.42677089280224845,0.32870756664178125,0.011049723756906077
175,0.08011764705882353,0.0,0.0526890756302521,0.06812605042016806,0.003264705882352941,0.4579831932773109,0.3378193277310924,0.06906077348066297
810,0.1408325952170062,0.0,0.05580159433126661,0.09300265721877768,0.002657218777679362,0.38131089459698847,0.32639503985828167,0.06906077348066297
484,0.08764622166684022,0.004772814051164566,0.06117879829220035,0.08938179041271824,0.0007462945607275503,0.4087264396542747,0.34754764136207433,0.1464088397790055
577,0.11125711782742007,0.0,0.0,0.08672798948751642,0.0,0.4240035041611914,0.3780113885238721,0.4889502762430939
824,0.07192374350086655,0.11265164644714037,0.0,0.0792894280762565,0.005632582322357019,0.3721837088388215,0.35831889081455803,0.06906077348066297
161,0.09461402956369298,0.0,0.041133019598498834,0.08054276693700056,0.0018977269826140975,0.4114918857279017,0.37032057119029177,0.1464088397790055
387,0.07355635963520175,0.03951416661376669,0.0676696502253539,0.0729342559089274,0.004117734188196957,0.4262468524513849,0.31596098097716835,0.0
939,0.13474382729348905,0.0,0.0,0.07674408583617012,0.0034472357478347055,0.43077519713879436,0.35428965398371187,0.06906077348066297
884,0.06962305986696231,0.09490022172949002,0.06740576496674058,0.08869179600886919,0.003991130820399113,0.3631929046563193,0.3121951219512195,0.06906077348066297
254,0.10694001880394967,0.0,0.05031545540017952,0.08017204337671287,0.002701472408819988,0.43751090161109857,0.32236010839923934,0.03038674033149171
482,0.08764622166684022,0.004772814051164566,0.06117879829220035,0.08938179041271824,0.0007462945607275503,0.4087264396542747,0.34754764136207433,0.0
751,0.13153310104529617,0.0,0.0,0.08841463414634146,0.0,0.42421602787456447,0.3558362369337979,0.03038674033149171
566,0.10337275514673674,0.0,0.0,0.08497590889180902,0.0,0.4240035041611914,0.3876478318002628,0.24033149171270715
7,0.17048003589053387,0.04262000897263347,0.0,0.10228802153432032,0.0,0.41812471960520414,0.26648721399730824,0.06906077348066297
141,0.15415052345231228,0.07798202951116973,0.0,0.07010963646855164,0.004162888467562444,0.38170802077322563,0.31188690132717833,0.24309392265193366
858,0.06354810238305383,0.07502206531332745,0.058693733451015,0.08473080317740513,0.00353045013239188,0.3592233009708738,0.3552515445719329,0.06906077348066297
452,0.15764196942479014,0.008146871804898715,0.038290297483023955,0.06395294366845491,0.005674296212111954,0.3820882876497497,0.3442053337569707,0.06906077348066297
183,0.0984304712010512,0.0,0.0506383834752201,0.08366397445610069,0.001981706664612197,0.44059802171745055,0.3246874424855652,0.0
697,0.12644169158479282,0.0,0.0,0.07945322511747116,0.0,0.46561298590346006,0.32849209739427593,0.06906077348066297
102,0.18246809925599566,0.07356914252462696,0.0,0.07730994638181138,0.004613658090527453,0.36780414813583273,0.29423500561120575,0.011049723756906077
322,0.08968312577624116,0.0,0.07331912322513512,0.06494830653553087,0.004263032459467625,0.44203786378436444,0.3257485482192609,0.26795580110497236
682,0.13225255972696245,0.0,0.0,0.08191126279863481,0.0,0.431740614334471,0.35409556313993173,0.24033149171270715
56,0.21310004486316733,0.0,0.0,0.10228802153432032,0.0,0.41812471960520414,0.26648721399730824,1.0
573,0.12085514834205933,0.0,0.0,0.08333333333333333,0.0,0.4223385689354276,0.37347294938917974,0.4889502762430939
33,0.21310004486316733,0.0,0.0,0.10228802153432032,0.0,0.41812471960520414,0.26648721399730824,0.7375690607734806
126,0.17410897173289636,0.04354772634166325,0.0,0.06202376075378943,0.007619827939369112,0.3834494059811553,0.3292503072511266,0.1464088397790055
920,0.06475006475006476,0.10221876888543556,0.0,0.07502374169040836,0.005136838470171804,0.4615816282482949,0.2912889579556246,0.06906077348066297
60,0.13755656108597286,0.034389140271493215,0.0,0.10316742081447963,0.0,0.42171945701357466,0.3031674208144796,0.7375690607734806
723,0.1673913043478261,0.0,0.0,0.0808695652173913,0.0,0.42,0.3317391304347826,0.011049723756906077
673,0.062052610776865316,0.09310087391858066,0.0,0.08936805586052435,0.0,0.42677089280224845,0.32870756664178125,0.24033149171270715
184,0.0984304712010512,0.0,0.0506383834752201,0.08366397445610069,0.001981706664612197,0.44059802171745055,0.3246874424855652,0.03038674033149171
309,0.11476073261295842,0.0,0.05062789436355293,0.0665359422587509,0.004130335016062415,0.4395677750427636,0.32437732070591185,0.03038674033149171
722,0.1673913043478261,0.0,0.0,0.0808695652173913,0.0,0.42,0.3317391304347826,0.0
833,0.06403508771929825,0.10087719298245613,0.0,0.08859649122807017,0.0013157894736842105,0.36271929824561405,0.3824561403508772,0.06906077348066297
678,0.08825953072819535,0.13241098148067834,0.0,0.08825953072819535,0.0,0.41783406340807566,0.2732358936548554,0.24033149171270715
262,0.07689046775246511,0.0,0.07079874859046861,0.07189246017278948,0.0032048292877309304,0.4474891264720595,0.32972436772448643,0.26795580110497236
809,0.1300742034046268,0.0,0.046704495853339155,0.0811872544740288,0.0026189436927106066,0.38367525098210387,0.35573985159319077,0.06906077348066297
950,0.13308784850078909,0.0613273715588287,0.0,0.09359109240750484,0.0027178677888830445,0.39255654918463967,0.3167192705593547,0.06906077348066297
637,0.09297430049995616,0.06196824839926323,0.0,0.08924655731953338,0.0,0.4268923778615911,0.3289185159196562,0.06906077348066297
769,0.1335055986218777,0.0,0.0,0.082687338501292,0.0,0.4177433247200689,0.3660637381567614,0.24033149171270715
20,0.1917900403768506,0.021310004486316734,0.0,0.10228802153432032,0.0,0.41812471960520414,0.26648721399730824,0.4889502762430939
220,0.10248671827238522,0.0,0.040516803430431306,0.0803619862748306,0.003013682116810319,0.4089609685113272,0.3646598413942155,0.06906077348066297
922,0.14267829390433434,0.0732170609566569,0.0,0.08413918148851668,0.0034968053876705237,0.3501122431359006,0.3463564151269211,0.06906077348066297
617,0.047890687184929684,0.07181392058017158,0.0,0.08998850269744406,0.0,0.414875740691607,0.3754311488458477,0.24033149171270715
991,0.1493041258338137,0.07782261385160173,0.0,0.0678992011858684,0.004776414395124762,0.3889895412995141,0.3112081034340772,0.011049723756906077
302,0.10564639380299383,0.0,0.04134826755992882,0.06123730765204648,0.005933214696953837,0.41359154192400294,0.3722432743640741,0.26795580110497236
159,0.09461402956369298,0.0,0.041133019598498834,0.08054276693700056,0.0018977269826140975,0.4114918857279017,0.37032057119029177,0.03038674033149171
47,0.17048003589053387,0.04262000897263347,0.0,0.10228802153432032,0.0,0.41812471960520414,0.26648721399730824,0.4889502762430939
398,0.07328361612459143,0.021135444203271875,0.07327939325861677,0.06958016266479736,0.0027321942856177632,0.424904774372271,0.33508441509083386,0.03038674033149171
688,0.13972140143520473,0.0,0.0,0.08104685521317011,0.0,0.4326720135078092,0.34655972984381594,0.32320441988950277
278,0.11561188125422513,0.0,0.040640466036271375,0.06701775177559485,0.004936612724192323,0.4064046603627137,0.36538862784700255,0.0
166,0.10034561534595654,0.0,0.040591455880503696,0.08492961729956519,0.0019600462994952463,0.4064467369113155,0.36572652826316376,0.1464088397790055
910,0.07217716212521645,0.0,0.08880889455937302,0.10010935933655336,0.005012302925362253,0.40904948509979044,0.3248427959537046,0.06906077348066297
728,0.14578111946532998,0.0,0.0,0.08020050125313283,0.0,0.43734335839599,0.3366750208855472,0.0
559,0.14835886214442012,0.0,0.0,0.0862144420131291,0.0,0.4236323851203501,0.34179431072210065,0.06906077348066297
169,0.08177770310005882,0.0,0.04222464924808872,0.06957069646307654,0.0031420650256237925,0.42275056708392844,0.38053431907922375,0.03038674033149171
761,0.1721419185282523,0.0,0.0,0.08409986859395532,0.0,0.4117389399912396,0.3320192728865528,0.0
770,0.1335055986218777,0.0,0.0,0.082687338501292,0.0,0.4177433247200689,0.3660637381567614,0.4889502762430939
748,0.14578111946532998,0.0,0.0,0.08020050125313283,0.0,0.43734335839599,0.3366750208855472,0.24033149171270715
378,0.11740346233483467,0.07684590261916452,0.05123060174610968,0.06916131235724807,0.00441863940060196,0.35434499541059195,0.3265950861314492,0.06906077348066297
351,0.15956137596224845,0.0,0.0,0.0910688065997301,0.0,0.42585064036733067,0.3235191770706908,0.1464088397790055
147,0.19152237830774255,0.047860176412936946,0.0,0.056272459980398565,0.013149297615158446,0.34796635086573013,0.3432293368180333,0.24309392265193366
580,0.13464912280701755,0.0,0.0,0.08464912280701754,0.0,0.4245614035087719,0.356140350877193,1.0
475,0.18221511697866707,0.009454557956440273,0.05672734773864164,0.072198442576453,0.003833393498702147,0.35325666546335927,0.3223144757877366,0.06906077348066297
115,0.16371933827723903,0.03858691223209193,0.0,0.06006030478363622,0.004645098199005786,0.3857876293700595,0.3472007171379676,0.06906077348066297
685,0.13972140143520473,0.0,0.0,0.08104685521317011,0.0,0.4326720135078092,0.34655972984381594,0.011049723756906077
24,0.17194570135746606,0.0,0.0,0.10316742081447963,0.0,0.42171945701357466,0.3031674208144796,1.0
555,0.1152465041612099,0.07684508470280088,0.0,0.07845042457014911,0.0,0.4276963372903552,0.3017616492754847,0.06906077348066297
829,0.11477572559366754,0.04397537379067722,0.03430079155672823,0.08839050131926121,0.00395778364116095,0.37994722955145116,0.33465259454705365,0.06906077348066297
65,0.15475113122171946,0.017194570135746608,0.0,0.10316742081447963,0.0,0.42171945701357466,0.3031674208144796,0.7375690607734806
957,0.061951538965291424,0.07273521065269592,0.05662519100633049,0.07574765335079676,0.004758786291202795,0.3853307138179437,0.3428509059157389,0.06906077348066297
76,0.19152237830774255,0.047860176412936946,0.0,0.056272459980398565,0.013149297615158446,0.34796635086573013,0.3432293368180333,0.0
946,0.06509375277703723,0.05091975473207145,0.03967830800675375,0.08970941082378033,0.003910068426197459,0.3821203234692971,0.36856838176486273,0.06906077348066297
276,0.12147519036063929,0.0,0.040239310517948296,0.07032047527403566,0.003936909045268179,0.40213371266002845,0.3618944021420802,0.1464088397790055
383,0.07085037383256704,0.054995300632509465,0.05445339158855556,0.07428387566574374,0.003298024572188212,0.426033649164698,0.316085384543738,0.0
272,0.07091448103264383,0.01772862025816096,0.052173876529523905,0.06648442552047903,0.004547630445189086,0.4538392414737178,0.33431172474028537,0.26795580110497236
790,0.06625980819529206,0.07759372275501308,0.06059285091543156,0.07323452484742807,0.007846556233653008,0.4115082824760244,0.3029642545771578,0.06906077348066297
311,0.11476073261295842,0.0,0.05062789436355293,0.0665359422587509,0.004130335016062415,0.4395677750427636,0.32437732070591185,0.1464088397790055
467,0.20164850734928727,0.010677925032752483,0.05051479919340597,0.08624477911069313,0.0016140094376429714,0.3622280722649111,0.28707190761130713,0.0
28,0.1917900403768506,0.021310004486316734,0.0,0.10228802153432032,0.0,0.41812471960520414,0.26648721399730824,0.06906077348066297
202,0.071769210389122,0.017981830146914284,0.07000863196219029,0.052026801815276004,0.002444298204380934,0.4524088302409257,0.33336039724119065,0.26795580110497236
164,0.10034561534595654,0.0,0.040591455880503696,0.08492961729956519,0.0019600462994952463,0.4064467369113155,0.36572652826316376,0.03038674033149171
69,0.19012152097216778,0.0,0.0,0.057232457859662876,0.0,0.4390435123480988,0.31360250882007057,0.06906077348066297
915,0.11209833944360577,0.043390122924304504,0.03381496657321544,0.07358205736467544,0.004485658831140824,0.4035799007979297,0.3290489540651283,0.06906077348066297
622,0.10915277898961696,0.07276851932641132,0.0,0.0887793386266469,0.0,0.4264898350929239,0.302809527964401,0.011049723756906077
97,0.13098857753307586,0.08731202235187771,0.0,0.06397403237735227,0.0058755855041498885,0.3501109376284,0.36173884460514416,0.011049723756906077
581,0.13464912280701755,0.0,0.0,0.08464912280701754,0.0,0.4245614035087719,0.356140350877193,0.0
130,0.1596876926237929,0.03990137661803986,0.0,0.06488596671460858,0.0049722621738237105,0.3501540990343127,0.38039860283542226,0.1464088397790055
734,0.14443971026842778,0.0,0.0,0.07882403067746059,0.0,0.45547507456327224,0.32126118449083935,0.011049723756906077
994,0.18570643393680986,0.009993171332922504,0.03289418897086991,0.06745390649722689,0.004846688096467415,0.4026415282890025,0.29646408287670095,0.06906077348066297
419,0.06935978813737441,8.407247046954475e-06,0.06035142292656269,0.06885955693808063,0.0,0.422716381520871,0.3787044432300643,0.1464088397790055
367,0.14434504516184796,0.007606205972600372,0.06828298543584424,0.08168028004667444,0.0066122131466355505,0.4179091576991227,0.2735641125372747,0.06906077348066297
96,0.21711413509868818,0.0,0.0,0.057946140329369455,0.011523844550692655,0.34820808303706424,0.3652077969841853,0.011049723756906077
894,0.1360163236954068,0.0,0.049057914387427286,0.07749413909872364,0.0034731266822957373,0.43496570287401237,0.2989927932621343,0.06906077348066297
273,0.12147519036063929,0.0,0.040239310517948296,0.07032047527403566,0.003936909045268179,0.40213371266002845,0.3618944021420802,0.0
830,0.1076783280327124,0.04179918218991367,0.03225806451612903,0.11222171740118128,0.0027260336210813267,0.38755111313039525,0.315765561108587,0.06906077348066297
224,0.10608188673000463,0.0,0.04060390296477657,0.07952746884374987,0.0023465313344677025,0.4060220565458889,0.3654181535811123,0.03038674033149171
562,0.14835886214442012,0.0,0.0,0.0862144420131291,0.0,0.4236323851203501,0.34179431072210065,1.0
