,Cement,Blast Furnace Slag,Fly Ash,Water,Superplasticizer,Coarse Aggregate,Fine Aggregate,Age
834,0.4429223744292237,0.0,0.5487179487179488,0.7924151696606785,0.3416149068322981,0.05232558139534893,0.46161565479177114,0.06906077348066297
399,0.14840182648401828,0.209794101279911,0.8564102564102564,0.3375648702594809,0.24565217391304345,0.5997093023255813,0.4417962870045158,0.03038674033149171
547,0.5415525114155251,0.0,0.0,0.5105788423153692,0.0,0.7796511627906977,0.40215755143000487,0.06906077348066297
684,0.5228310502283104,0.0,0.0,0.560878243512974,0.0,0.6511627906976742,0.5694932262920223,0.0
902,0.08652968036529679,0.36894824707846413,0.5297435897435897,0.6271457085828342,0.22981366459627328,0.3343023255813953,0.3998996487706974,0.06906077348066297
567,0.3059360730593607,0.0,0.0,0.5688622754491017,0.0,0.48546511627906996,0.7300551931761163,0.4889502762430939
536,0.2089041095890411,0.8074568725653868,0.0,0.5105788423153692,0.0,0.5732558139534887,0.2767185148018063,0.011049723756906077
167,0.3009360730593607,0.0,0.485025641025641,0.6079041916167662,0.14183229813664594,0.4245348837209302,0.6476668339187153,0.26795580110497236
714,1.0,0.0,0.0,0.40918163672654684,0.0,0.941860465116279,0.04766683391871562,0.7375690607734806
30,0.4611872146118721,0.211463550361714,0.0,0.8483033932135728,0.0,0.3808139534883721,0.19066733567486205,1.0
625,0.2054794520547945,0.8013355592654425,0.0,0.560878243512974,0.0,0.37441860465116283,0.30632212744606124,0.06906077348066297
808,0.1324200913242009,0.5230940456316083,0.7487179487179487,0.6487025948103793,0.3416149068322981,0.08139534883720945,0.29101856497742107,0.06906077348066297
37,0.5262557077625571,0.3964941569282137,0.0,0.8483033932135728,0.0,0.3808139534883721,0.0,0.24033149171270715
100,0.6335616438356164,0.4207011686143573,0.0,0.2566866267465071,0.49378881987577633,0.9688953488372092,0.027596588058203864,0.011049723756906077
442,0.2545662100456621,0.0,0.8935384615384616,0.2990818363273453,0.36211180124223596,0.7052325581395347,0.44631209232313096,0.26795580110497236
245,0.29623287671232873,0.0,0.6236923076923078,0.41684630738522954,0.208695652173913,0.7424418604651164,0.4627446061214251,0.06906077348066297
80,0.6844748858447489,0.263494713411241,0.0,0.20479041916167673,0.3540372670807453,0.4238372093023255,0.6475163070747618,0.0
849,0.39041095890410954,0.0,0.46153846153846156,0.6167664670658681,0.3416149068322981,0.3779069767441863,0.4214751630707476,0.06906077348066297
84,0.4207762557077626,0.5589872008903729,0.0,0.1832335329341317,0.3478260869565217,0.5918604651162793,0.5260913196186656,0.0
415,0.33789954337899536,0.0,0.4907179487179487,0.5596007984031937,0.16552795031055897,0.4299418604651164,0.6603110888108381,0.06906077348066297
326,0.2545662100456621,0.0,0.8935384615384616,0.2623552894211578,0.36211180124223596,0.7305232558139534,0.45529352734571016,0.1464088397790055
626,0.11643835616438353,0.2838063439065109,0.0,0.560878243512974,0.0,0.2529069767441863,0.8758153537380833,0.0
693,0.5639269406392693,0.0,0.0,0.560878243512974,0.0,0.7412790697674421,0.5393878575012543,0.32320441988950277
242,0.2511415525114155,0.0,0.6398974358974359,0.29740518962075835,0.24347826086956517,0.8267441860465121,0.5156547917711991,0.26795580110497236
729,0.5228310502283104,0.0,0.0,0.560878243512974,0.0,0.5145348837209305,0.5795283492222778,0.0
157,0.5385844748858446,0.5258764607679466,0.0,0.42435129740518973,0.29503105590062106,0.417732558139535,0.4059207225288508,0.24309392265193366
968,0.42305936073059364,0.3352810239287702,0.4815384615384616,0.5257485029940119,0.28571428571428564,0.300581395348837,0.2556447566482689,0.06906077348066297
633,0.186986301369863,0.34112409571508073,0.0,0.652694610778443,0.0,0.4598837209302329,0.5168088309081786,0.24033149171270715
778,0.5022831050228309,0.0,0.0,0.6487025948103793,0.0,0.5029069767441863,0.5168088309081786,0.03038674033149171
663,0.04703196347031963,0.5116861435726211,0.0,0.652694610778443,0.0,0.4569767441860466,0.5170597089814353,0.0
807,0.1232876712328767,0.6761268781302171,0.0,0.46506986027944097,0.3416149068322981,0.6424418604651163,0.2609131961866533,0.06906077348066297
709,1.0,0.0,0.0,0.40918163672654684,0.0,0.941860465116279,0.04766683391871562,0.011049723756906077
598,0.6803652968036529,0.0,0.0,0.5209580838323353,0.0,0.6511627906976742,0.37882589061716,0.011049723756906077
35,0.3093607305936073,0.6608235948803562,0.0,0.8483033932135728,0.0,0.3808139534883721,0.0,0.7375690607734806
585,0.2237442922374429,0.0,0.0,0.46506986027944097,0.0,0.941860465116279,0.6297039638735573,0.011049723756906077
800,0.091324200913242,0.4646633277685031,0.6666666666666666,0.41716566866267457,0.3416149068322981,0.2383720930232558,0.479177119919719,0.06906077348066297
293,0.33584474885844745,0.0,0.5064102564102564,0.2902994011976048,0.39751552795031053,0.5429069767441859,0.7401154039136981,0.0
413,0.1639497716894977,0.259794101279911,0.8200000000000001,0.4039121756487025,0.30217391304347824,0.5994186046511629,0.38283993978926256,0.06906077348066297
260,0.18123287671232874,0.0,0.8564615384615384,0.3819560878243513,0.23478260869565212,0.7401162790697673,0.4611138986452583,0.06906077348066297
740,0.4429223744292237,0.0,0.0,0.560878243512974,0.0,0.8255813953488373,0.4290015052684395,0.06906077348066297
614,0.2237442922374429,0.3700612131329995,0.0,0.560878243512974,0.0,0.4779069767441859,0.5323632714500752,0.0
569,0.39954337899543374,0.0,0.0,0.5528942115768463,0.0,0.48546511627906996,0.6573005519317612,0.03038674033149171
99,0.5061643835616438,0.7868670005564832,0.0,0.49540918163672654,0.3198757763975155,0.4119186046511629,0.16532865027596588,0.011049723756906077
78,0.9801369863013696,0.0,0.0,0.1600798403193613,0.8757763975155278,0.14854651162790722,0.751881585549423,0.0
132,0.4949771689497717,0.5912632164718977,0.0,0.27105788423153676,0.4440993788819875,0.14854651162790722,0.7185148018063219,0.1464088397790055
87,0.5385844748858446,0.5258764607679466,0.0,0.42435129740518973,0.29503105590062106,0.417732558139535,0.4059207225288508,0.0
292,0.34203196347031967,0.0,0.5125128205128205,0.19473053892215564,0.3835403726708074,0.5959302325581395,0.7670847967887606,0.26795580110497236
335,0.26536529680365295,0.15203116304952702,0.6347692307692308,0.15169660678642716,0.3698757763975155,0.7985465116279071,0.4984194681384846,0.06906077348066297
237,0.25244292237442917,0.0,0.5148205128205128,0.30019960079840313,0.3220496894409937,0.5895348837209302,0.7771951831409936,0.26795580110497236
621,0.07077625570776253,0.5564830272676684,0.0,0.560878243512974,0.0,0.3674418604651164,0.6151530356246864,0.06906077348066297
108,0.7374429223744292,0.29577072899276574,0.0,0.23672654690618766,0.577639751552795,0.3924418604651163,0.5260913196186656,0.06906077348066297
495,0.8630136986301369,0.0,0.0,0.560878243512974,0.0,0.3930232558139535,0.2965378825890619,0.06906077348066297
619,0.08972602739726032,0.5898720089037285,0.0,0.652694610778443,0.0,0.49651162790697656,0.3876066231811339,0.011049723756906077
175,0.20246575342465756,0.0,0.6430769230769231,0.3224750499001994,0.24130434782608692,0.8401162790697674,0.52686904164576,0.06906077348066297
810,0.4931506849315069,0.0,0.6461538461538462,0.7045908183632734,0.18633540372670804,0.17441860465116266,0.35875564475664823,0.06906077348066297
484,0.228310502283105,0.030606566499721762,0.7230769230769231,0.6726546906187625,0.053416149068322975,0.4098837209302326,0.5193176116407427,0.1464088397790055
577,0.34703196347031967,0.0,0.0,0.6087824351297404,0.0,0.48546511627906996,0.674862017059709,0.4889502762430939
824,0.1461187214611872,0.7234279354479689,0.0,0.4890219560878244,0.4037267080745341,0.16860465116279055,0.584545910687406,0.06906077348066297
161,0.27479452054794523,0.0,0.49574358974358973,0.5392415169660678,0.13850931677018632,0.48279069767441873,0.6932262920220775,0.1464088397790055
387,0.1639497716894977,0.259794101279911,0.8200000000000001,0.4039121756487025,0.30217391304347824,0.5994186046511629,0.38283993978926256,0.0
939,0.4810502283105022,0.0,0.0,0.4499001996007983,0.24844720496894407,0.5776162790697676,0.5725037631710992,0.06906077348066297
884,0.12557077625570773,0.5954368391764052,0.7794871794871795,0.6247504990019959,0.2795031055900621,0.05232558139534893,0.2759658805820371,0.06906077348066297
254,0.3410273972602739,0.0,0.6065128205128205,0.5325349301397204,0.19720496894409933,0.6610465116279074,0.41076266934269956,0.03038674033149171
482,0.228310502283105,0.030606566499721762,0.7230769230769231,0.6726546906187625,0.053416149068322975,0.4098837209302326,0.5193176116407427,0.0
751,0.4566210045662101,0.0,0.0,0.6487025948103793,0.0,0.5029069767441863,0.5594581033617663,0.03038674033149171
566,0.3059360730593607,0.0,0.0,0.5768463073852295,0.0,0.48546511627906996,0.7300551931761163,0.24033149171270715
7,0.634703196347032,0.2643294379521425,0.0,0.8483033932135728,0.0,0.3808139534883721,0.0,0.06906077348066297
141,0.6210045662100456,0.5264329437952143,0.0,0.38602794411177643,0.31366459627329185,0.3636627906976746,0.40817862518815873,0.24309392265193366
858,0.0958904109589041,0.47301057317751816,0.6820512820512821,0.560878243512974,0.24844720496894407,0.03779069767441845,0.5293527345709987,0.06906077348066297
452,0.6506849315068493,0.05564830272676684,0.48205128205128206,0.2814371257485029,0.43260869565217386,0.3982558139534884,0.6297039638735573,0.06906077348066297
183,0.29216894977168945,0.0,0.6067179487179487,0.5885828343313373,0.14378881987577638,0.6639534883720932,0.4129202207727045,0.0
697,0.4429223744292237,0.0,0.0,0.5129740518962076,0.0,0.8401162790697674,0.4390366281986955,0.06906077348066297
102,0.7694063926940637,0.4924874791318865,0.0,0.5129740518962076,0.34472049689440987,0.2438953488372091,0.28575012543903666,0.011049723756906077
322,0.25511415525114156,0.0,0.8961025641025642,0.2637924151696607,0.31552795031055897,0.7340116279069768,0.4574761665830407,0.26795580110497236
682,0.4748858447488585,0.0,0.0,0.560878243512974,0.0,0.6133720930232558,0.5920722528850979,0.24033149171270715
56,0.8515981735159817,0.0,0.0,0.8483033932135728,0.0,0.3808139534883721,0.0,1.0
573,0.39954337899543374,0.0,0.0,0.5528942115768463,0.0,0.48546511627906996,0.6573005519317612,0.4889502762430939
33,0.8515981735159817,0.0,0.0,0.8483033932135728,0.0,0.3808139534883721,0.0,0.7375690607734806
126,0.7374429223744292,0.29577072899276574,0.0,0.23672654690618766,0.577639751552795,0.3924418604651163,0.5260913196186656,0.1464088397790055
920,0.1095890410958904,0.6588759042849194,0.0,0.4155688622754492,0.3695652173913043,0.779941860465116,0.2027094831911691,0.06906077348066297
60,0.4611872146118721,0.211463550361714,0.0,0.8483033932135728,0.0,0.3808139534883721,0.19066733567486205,0.7375690607734806
723,0.6461187214611872,0.0,0.0,0.5129740518962076,0.0,0.47965116279069786,0.4239839438033117,0.011049723756906077
673,0.08972602739726032,0.5898720089037285,0.0,0.652694610778443,0.0,0.49651162790697656,0.3876066231811339,0.24033149171270715
184,0.29216894977168945,0.0,0.6067179487179487,0.5885828343313373,0.14378881987577638,0.6639534883720932,0.4129202207727045,0.03038674033149171
309,0.3951369863013698,0.0,0.6223076923076922,0.3012375249500996,0.3074534161490683,0.7343023255813952,0.4603612644254893,0.03038674033149171
722,0.6461187214611872,0.0,0.0,0.5129740518962076,0.0,0.47965116279069786,0.4239839438033117,0.0
833,0.1004566210045662,0.6399554813578187,0.0,0.6407185628742513,0.09316770186335402,0.07558139534883734,0.6974410436527847,0.06906077348066297
678,0.2317351598173516,0.8494713411240958,0.0,0.652694610778443,0.0,0.4720930232558138,0.09031610637230303,0.24033149171270715
262,0.18123287671232874,0.0,0.8564615384615384,0.3819560878243513,0.23478260869565212,0.7401162790697673,0.4611138986452583,0.26795580110497236
809,0.44748858447488576,0.0,0.5487179487179488,0.5129740518962076,0.18633540372670804,0.2267441860465116,0.554440541896638,0.06906077348066297
950,0.4602739726027398,0.38925987757373404,0.0,0.7325349301397206,0.19254658385093165,0.27470930232558155,0.32237832413447065,0.06906077348066297
637,0.2511415525114155,0.3931552587646078,0.0,0.652694610778443,0.0,0.5011627906976743,0.39136979427997987,0.06906077348066297
769,0.4748858447488585,0.0,0.0,0.560878243512974,0.0,0.49127906976744207,0.6422478675363774,0.24033149171270715
20,0.7431506849315068,0.13216471897607124,0.0,0.8483033932135728,0.0,0.3808139534883721,0.0,0.4889502762430939
220,0.3106164383561644,0.0,0.4826153846153846,0.5182435129740519,0.21739130434782605,0.43287790697674433,0.6347466131460109,0.06906077348066297
922,0.5216894977168949,0.4718976071229828,0.0,0.5840319361277444,0.2515527950310559,0.029069767441860517,0.5225790265930759,0.06906077348066297
617,0.014383561643835613,0.45186421814134675,0.0,0.652694610778443,0.0,0.3988372093023256,0.6397390868038133,0.24033149171270715
991,0.5949771689497718,0.5258764607679466,0.0,0.3445109780439122,0.3602484472049689,0.417732558139535,0.4059207225288508,0.011049723756906077
302,0.3431735159817351,0.0,0.5064102564102564,0.1956087824351298,0.44006211180124216,0.5429069767441859,0.7401154039136981,0.26795580110497236
159,0.27479452054794523,0.0,0.49574358974358973,0.5392415169660678,0.13850931677018632,0.48279069767441873,0.6932262920220775,0.03038674033149171
47,0.634703196347032,0.2643294379521425,0.0,0.8483033932135728,0.0,0.3808139534883721,0.0,0.4889502762430939
398,0.16333333333333333,0.139259877573734,0.8898974358974359,0.3434730538922157,0.20093167701863351,0.5965116279069771,0.5005017561465128,0.03038674033149171
688,0.5228310502283104,0.0,0.0,0.560878243512974,0.0,0.6511627906976742,0.5694932262920223,0.32320441988950277
278,0.3996575342465753,0.0,0.49943589743589745,0.31017964071856285,0.367391304347826,0.5026162790697675,0.7064977420973408,0.0
166,0.3009360730593607,0.0,0.485025641025641,0.6079041916167662,0.14183229813664594,0.4245348837209302,0.6476668339187153,0.1464088397790055
910,0.12876712328767126,0.0,0.9994871794871795,0.7820359281437124,0.3416149068322981,0.2811046511627908,0.29829402910185654,0.06906077348066297
728,0.5639269406392693,0.0,0.0,0.560878243512974,0.0,0.7151162790697674,0.5318615153035624,0.0
559,0.5410958904109588,0.0,0.0,0.6007984031936127,0.0,0.48546511627906996,0.46914199698946324,0.06906077348066297
169,0.21159817351598176,0.0,0.5154871794871795,0.35025948103792426,0.23229813664596272,0.5970930232558138,0.7824887104867033,0.03038674033149171
761,0.6643835616438356,0.0,0.0,0.560878243512974,0.0,0.4040697674418605,0.41144004014049185,0.0
770,0.4748858447488585,0.0,0.0,0.560878243512974,0.0,0.49127906976744207,0.6422478675363774,0.4889502762430939
748,0.5639269406392693,0.0,0.0,0.560878243512974,0.0,0.7151162790697674,0.5318615153035624,0.24033149171270715
378,0.3949771689497717,0.5008347245409016,0.6153846153846154,0.32135728542914177,0.3214285714285714,0.08430232558139528,0.4290015052684395,0.06906077348066297
351,0.6255707762557077,0.0,0.0,0.7413173652694609,0.0,0.5886627906976742,0.42237832413447074,0.1464088397790055
147,0.8378995433789953,0.3260990539788537,0.0,0.12814371257485035,1.0,0.14854651162790722,0.6184144505770195,0.24309392265193366
580,0.4680365296803653,0.0,0.0,0.5688622754491017,0.0,0.48546511627906996,0.5469141996989462,1.0
475,0.7351598173515981,0.061213132999443524,0.676923076923077,0.36926147704590817,0.27701863354037265,0.06104651162790686,0.39136979427997987,0.06906077348066297
115,0.6844748858447489,0.263494713411241,0.0,0.20479041916167673,0.3540372670807453,0.4238372093023255,0.6475163070747618,0.06906077348066297
685,0.5228310502283104,0.0,0.0,0.560878243512974,0.0,0.6511627906976742,0.5694932262920223,0.011049723756906077
24,0.634703196347032,0.0,0.0,0.8483033932135728,0.0,0.3808139534883721,0.19066733567486205,1.0
555,0.3899543378995434,0.5061213132999445,0.0,0.5105788423153692,0.0,0.6145348837209301,0.30180632212744607,0.06906077348066297
829,0.36301369863013694,0.2782415136338342,0.4,0.6327345309381236,0.2795031055900621,0.18313953488372103,0.41896638233818373,0.06906077348066297
65,0.547945205479452,0.105731775180857,0.0,0.8483033932135728,0.0,0.3808139534883721,0.19066733567486205,0.7375690607734806
957,0.09109589041095889,0.46355036171396774,0.665128205128205,0.4131736526946108,0.3385093167701863,0.23720930232558146,0.479929754139488,0.06906077348066297
76,0.8378995433789953,0.3260990539788537,0.0,0.12814371257485035,1.0,0.14854651162790722,0.6184144505770195,0.0
946,0.10159817351598172,0.31886477462437396,0.45794871794871794,0.6399201596806388,0.27329192546583847,0.17151162790697683,0.5908178625188161,0.06906077348066297
276,0.43002283105022837,0.0,0.49323076923076925,0.36990019960079845,0.29223602484472044,0.4656395348837208,0.6798795785248368,0.1464088397790055
383,0.14920091324200913,0.36143572621035064,0.6595897435897436,0.42882235528942125,0.2419254658385093,0.5968023255813955,0.38283993978926256,0.0
272,0.15269406392694063,0.11747356705620479,0.6371794871794871,0.2920558882235529,0.33633540372670806,0.8133720930232555,0.5071500250878074,0.26795580110497236
790,0.1141552511415525,0.4952698942682249,0.7128205128205128,0.36926147704590817,0.5590062111801242,0.4156976744186047,0.25338685398896144,0.06906077348066297
311,0.3951369863013698,0.0,0.6223076923076922,0.3012375249500996,0.3074534161490683,0.7343023255813952,0.4603612644254893,0.1464088397790055
467,0.8881278538812785,0.07234279354479689,0.6307692307692307,0.7045908183632734,0.12204968944099377,0.23546511627906996,0.2634219769192172,0.0
28,0.7431506849315068,0.13216471897607124,0.0,0.8483033932135728,0.0,0.3808139534883721,0.0,0.06906077348066297
202,0.15057077625570775,0.11708402893711743,0.8401538461538463,0.0,0.177639751552795,0.7491279069767445,0.46690918213748134,0.26795580110497236
164,0.3009360730593607,0.0,0.485025641025641,0.6079041916167662,0.14183229813664594,0.4245348837209302,0.6476668339187153,0.03038674033149171
69,0.8744292237442921,0.0,0.0,0.1936127744510978,0.0,0.9273255813953489,0.5168088309081786,0.06906077348066297
915,0.3605022831050228,0.2799109627156372,0.4020512820512821,0.3900199600798402,0.3229813664596273,0.3915697674418608,0.4237330657300551,0.06906077348066297
622,0.3383561643835616,0.4641068447412355,0.0,0.652694610778443,0.0,0.5133720930232557,0.25112895132965396,0.011049723756906077
97,0.4949771689497717,0.5912632164718977,0.0,0.27105788423153676,0.4440993788819875,0.14854651162790722,0.7185148018063219,0.011049723756906077
581,0.4680365296803653,0.0,0.0,0.5688622754491017,0.0,0.48546511627906996,0.5469141996989462,0.0
130,0.6543378995433791,0.27017250973845297,0.0,0.28862275449101804,0.3757763975155279,0.14854651162790722,0.8321625689914705,0.1464088397790055
734,0.5410958904109588,0.0,0.0,0.5049900199600799,0.0,0.7790697674418605,0.40140491721023586,0.011049723756906077
994,0.7853881278538812,0.06677796327212021,0.40512820512820513,0.32135728542914177,0.36149068322981365,0.4825581395348837,0.29603612644254906,0.06906077348066297
419,0.14383561643835613,5.564830272676684e-05,0.7362564102564102,0.335808383233533,0.0,0.5947674418604652,0.7699448068238837,0.1464088397790055
367,0.5296803652968036,0.048970506399554824,0.8102564102564103,0.5369261477045908,0.47515527950310554,0.4825581395348837,0.09784244856999513,0.06906077348066297
96,0.9801369863013696,0.0,0.0,0.1600798403193613,0.8757763975155278,0.14854651162790722,0.751881585549423,0.011049723756906077
894,0.4824200913242009,0.0,0.5794871794871795,0.4530938123752495,0.24844720496894407,0.5840116279069769,0.23758153537380844,0.06906077348066297
273,0.43002283105022837,0.0,0.49323076923076925,0.36990019960079845,0.29223602484472044,0.4656395348837208,0.6798795785248368,0.0
830,0.30821917808219174,0.2559821925431275,0.3641025641025641,1.0,0.18633540372670804,0.1511627906976747,0.25338685398896144,0.06906077348066297
224,0.33789954337899536,0.0,0.4907179487179487,0.5243113772455088,0.1717391304347826,0.4530813953488373,0.6702709483191167,0.03038674033149171
562,0.5410958904109588,0.0,0.0,0.6007984031936127,0.0,0.48546511627906996,0.46914199698946324,1.0
303,0.330662100456621,0.0,0.6414358974358975,0.172055888223553,0.37236024844720494,0.8308139534883718,0.5190416457601608,0.0
492,0.6643835616438356,0.0,0.0,0.560878243512974,0.0,0.405813953488372,0.4806823883592575,0.0
650,0.2511415525114155,0.3931552587646078,0.0,0.652694610778443,0.0,0.5011627906976743,0.39136979427997987,0.24033149171270715
